Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch1_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch2_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch3_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch5_corr_probe[31:0],i_system_wrapper/system_i/ZynqBF_2t_ip_0/inst/u_ZynqBF_2t_ip_dut_inst/u_ZynqBF_2t_ip_src_ZynqBF_2tx_fpga/u_channel_estimator/u_correlators/ch4_corr_probe[31:0]
351,351,0,00013066,0007c18a,0002d0d0,000673a8,00031286
352,352,0,00013066,0007c18a,0002d0d0,000673a8,00031286
353,353,0,00013066,0007c18a,0002d0d0,000673a8,00031286
354,354,0,00013066,0007c18a,0002d0d0,000673a8,00031286
355,355,0,00013066,0007c18a,0002d0d0,000673a8,00031286
356,356,0,00013066,0007c18a,0002d0d0,000673a8,00031286
357,357,0,00013066,0007c18a,0002d0d0,000673a8,00031286
358,358,0,00013066,0007c18a,0002d0d0,000673a8,00031286
359,359,0,00013066,0007c18a,0002d0d0,000673a8,00031286
360,360,0,00013066,0007c18a,0002d0d0,000673a8,00031286
361,361,0,00013066,0007c18a,0002d0d0,000673a8,00031286
362,362,0,00013066,0007c18a,0002d0d0,000673a8,00031286
363,363,0,00013066,0007c18a,0002d0d0,000673a8,00031286
364,364,0,00013066,0007c18a,0002d0d0,000673a8,00031286
365,365,0,00013066,0007c18a,0002d0d0,000673a8,00031286
366,366,0,00013066,0007c18a,0002d0d0,000673a8,00031286
367,367,0,00013066,0007c18a,0002d0d0,000673a8,00031286
368,368,0,00013066,0007c18a,0002d0d0,000673a8,00031286
369,369,0,00013066,0007c18a,0002d0d0,000673a8,00031286
370,370,0,00013066,0007c18a,0002d0d0,000673a8,00031286
371,371,0,00013066,0007c18a,0002d0d0,000673a8,00031286
372,372,0,00013066,0007c18a,0002d0d0,000673a8,00031286
373,373,0,00013066,0007c18a,0002d0d0,000673a8,00031286
374,374,0,00013066,0007c18a,0002d0d0,000673a8,00031286
375,375,0,00013066,0007c18a,0002d0d0,000673a8,00031286
376,376,0,00013066,0007c18a,0002d0d0,000673a8,00031286
377,377,0,00013066,0007c18a,0002d0d0,000673a8,00031286
378,378,0,00013066,0007c18a,0002d0d0,000673a8,00031286
379,379,0,00013066,0007c18a,0002d0d0,000673a8,00031286
380,380,0,00013066,0007c18a,0002d0d0,000673a8,00031286
381,381,0,00013066,0007c18a,0002d0d0,000673a8,00031286
382,382,0,00013066,0007c18a,0002d0d0,000673a8,00031286
383,383,0,00013066,0007c18a,0002d0d0,000673a8,00031286
384,384,0,00013066,0007c18a,0002d0d0,000673a8,00031286
385,385,0,00013066,0007c18a,0002d0d0,000673a8,00031286
386,386,0,00013066,0007c18a,0002d0d0,000673a8,00031286
387,387,0,00013066,0007c18a,0002d0d0,000673a8,00031286
388,388,0,0001542a,00079280,00027afc,00068e32,0002d024
389,389,0,0001542a,00079280,00027afc,00068e32,0002d024
390,390,0,0001542a,00079280,00027afc,00068e32,0002d024
391,391,0,0001542a,00079280,00027afc,00068e32,0002d024
392,392,0,0001542a,00079280,00027afc,00068e32,0002d024
393,393,0,0001542a,00079280,00027afc,00068e32,0002d024
394,394,0,0001542a,00079280,00027afc,00068e32,0002d024
395,395,0,0001542a,00079280,00027afc,00068e32,0002d024
396,396,0,0001542a,00079280,00027afc,00068e32,0002d024
397,397,0,0001542a,00079280,00027afc,00068e32,0002d024
398,398,0,0001542a,00079280,00027afc,00068e32,0002d024
399,399,0,0001542a,00079280,00027afc,00068e32,0002d024
400,400,0,0001542a,00079280,00027afc,00068e32,0002d024
401,401,0,0001542a,00079280,00027afc,00068e32,0002d024
402,402,0,0001542a,00079280,00027afc,00068e32,0002d024
403,403,0,0001542a,00079280,00027afc,00068e32,0002d024
404,404,0,0001542a,00079280,00027afc,00068e32,0002d024
405,405,0,0001542a,00079280,00027afc,00068e32,0002d024
406,406,0,0001542a,00079280,00027afc,00068e32,0002d024
407,407,0,0001542a,00079280,00027afc,00068e32,0002d024
408,408,0,0001542a,00079280,00027afc,00068e32,0002d024
409,409,0,0001542a,00079280,00027afc,00068e32,0002d024
410,410,0,0001542a,00079280,00027afc,00068e32,0002d024
411,411,0,0001542a,00079280,00027afc,00068e32,0002d024
412,412,0,0001542a,00079280,00027afc,00068e32,0002d024
413,413,0,0001542a,00079280,00027afc,00068e32,0002d024
414,414,0,0001542a,00079280,00027afc,00068e32,0002d024
415,415,0,0001542a,00079280,00027afc,00068e32,0002d024
416,416,0,0001542a,00079280,00027afc,00068e32,0002d024
417,417,0,0001542a,00079280,00027afc,00068e32,0002d024
418,418,0,0001542a,00079280,00027afc,00068e32,0002d024
419,419,0,0001542a,00079280,00027afc,00068e32,0002d024
420,420,0,0001542a,00079280,00027afc,00068e32,0002d024
421,421,0,0001542a,00079280,00027afc,00068e32,0002d024
422,422,0,0001542a,00079280,00027afc,00068e32,0002d024
423,423,0,0001542a,00079280,00027afc,00068e32,0002d024
424,424,0,0001542a,00079280,00027afc,00068e32,0002d024
425,425,0,0001542a,00079280,00027afc,00068e32,0002d024
426,426,0,0001542a,00079280,00027afc,00068e32,0002d024
427,427,0,0001542a,00079280,00027afc,00068e32,0002d024
428,428,0,0001542a,00079280,00027afc,00068e32,0002d024
429,429,0,0001542a,00079280,00027afc,00068e32,0002d024
430,430,0,0001542a,00079280,00027afc,00068e32,0002d024
431,431,0,0001542a,00079280,00027afc,00068e32,0002d024
432,432,0,0001542a,00079280,00027afc,00068e32,0002d024
433,433,0,0001542a,00079280,00027afc,00068e32,0002d024
434,434,0,0001542a,00079280,00027afc,00068e32,0002d024
435,435,0,0001542a,00079280,00027afc,00068e32,0002d024
436,436,0,0001542a,00079280,00027afc,00068e32,0002d024
437,437,0,0001542a,00079280,00027afc,00068e32,0002d024
438,438,0,0001542a,00079280,00027afc,00068e32,0002d024
439,439,0,0001542a,00079280,00027afc,00068e32,0002d024
440,440,0,0001542a,00079280,00027afc,00068e32,0002d024
441,441,0,0001542a,00079280,00027afc,00068e32,0002d024
442,442,0,0001542a,00079280,00027afc,00068e32,0002d024
443,443,0,0001542a,00079280,00027afc,00068e32,0002d024
444,444,0,0001542a,00079280,00027afc,00068e32,0002d024
445,445,0,0001542a,00079280,00027afc,00068e32,0002d024
446,446,0,0001542a,00079280,00027afc,00068e32,0002d024
447,447,0,0001542a,00079280,00027afc,00068e32,0002d024
448,448,0,0001542a,00079280,00027afc,00068e32,0002d024
449,449,0,0001542a,00079280,00027afc,00068e32,0002d024
450,450,0,0001542a,00079280,00027afc,00068e32,0002d024
451,451,0,0001542a,00079280,00027afc,00068e32,0002d024
452,452,0,0001542a,00079280,00027afc,00068e32,0002d024
453,453,0,0001542a,00079280,00027afc,00068e32,0002d024
454,454,0,0001542a,00079280,00027afc,00068e32,0002d024
455,455,0,0001542a,00079280,00027afc,00068e32,0002d024
456,456,0,0001542a,00079280,00027afc,00068e32,0002d024
457,457,0,0001542a,00079280,00027afc,00068e32,0002d024
458,458,0,0001542a,00079280,00027afc,00068e32,0002d024
459,459,0,0001542a,00079280,00027afc,00068e32,0002d024
460,460,0,0001542a,00079280,00027afc,00068e32,0002d024
461,461,0,0001542a,00079280,00027afc,00068e32,0002d024
462,462,0,0001542a,00079280,00027afc,00068e32,0002d024
463,463,0,0001542a,00079280,00027afc,00068e32,0002d024
464,464,0,0001542a,00079280,00027afc,00068e32,0002d024
465,465,0,0001542a,00079280,00027afc,00068e32,0002d024
466,466,0,0001542a,00079280,00027afc,00068e32,0002d024
467,467,0,0001542a,00079280,00027afc,00068e32,0002d024
468,468,0,0001542a,00079280,00027afc,00068e32,0002d024
469,469,0,0001542a,00079280,00027afc,00068e32,0002d024
470,470,0,0001542a,00079280,00027afc,00068e32,0002d024
471,471,0,0001542a,00079280,00027afc,00068e32,0002d024
472,472,0,0001542a,00079280,00027afc,00068e32,0002d024
473,473,0,0001542a,00079280,00027afc,00068e32,0002d024
474,474,0,0001542a,00079280,00027afc,00068e32,0002d024
475,475,0,0001542a,00079280,00027afc,00068e32,0002d024
476,476,0,0001542a,00079280,00027afc,00068e32,0002d024
477,477,0,0001542a,00079280,00027afc,00068e32,0002d024
478,478,0,0001542a,00079280,00027afc,00068e32,0002d024
479,479,0,0001542a,00079280,00027afc,00068e32,0002d024
480,480,0,0001542a,00079280,00027afc,00068e32,0002d024
481,481,0,0001542a,00079280,00027afc,00068e32,0002d024
482,482,0,0001542a,00079280,00027afc,00068e32,0002d024
483,483,0,0001542a,00079280,00027afc,00068e32,0002d024
484,484,0,0001542a,00079280,00027afc,00068e32,0002d024
485,485,0,0001542a,00079280,00027afc,00068e32,0002d024
486,486,0,0001542a,00079280,00027afc,00068e32,0002d024
487,487,0,0001542a,00079280,00027afc,00068e32,0002d024
488,488,0,0001542a,00079280,00027afc,00068e32,0002d024
489,489,0,0001542a,00079280,00027afc,00068e32,0002d024
490,490,0,0001542a,00079280,00027afc,00068e32,0002d024
491,491,0,0001542a,00079280,00027afc,00068e32,0002d024
492,492,0,0001542a,00079280,00027afc,00068e32,0002d024
493,493,0,0001542a,00079280,00027afc,00068e32,0002d024
494,494,0,0001542a,00079280,00027afc,00068e32,0002d024
495,495,0,0001542a,00079280,00027afc,00068e32,0002d024
496,496,0,0001542a,00079280,00027afc,00068e32,0002d024
497,497,0,0001542a,00079280,00027afc,00068e32,0002d024
498,498,0,0001542a,00079280,00027afc,00068e32,0002d024
499,499,0,0001542a,00079280,00027afc,00068e32,0002d024
500,500,0,0001542a,00079280,00027afc,00068e32,0002d024
501,501,0,0001542a,00079280,00027afc,00068e32,0002d024
502,502,0,0001542a,00079280,00027afc,00068e32,0002d024
503,503,0,0001542a,00079280,00027afc,00068e32,0002d024
504,504,0,0001542a,00079280,00027afc,00068e32,0002d024
505,505,0,0001542a,00079280,00027afc,00068e32,0002d024
506,506,0,0001542a,00079280,00027afc,00068e32,0002d024
507,507,0,0001542a,00079280,00027afc,00068e32,0002d024
508,508,0,0001542a,00079280,00027afc,00068e32,0002d024
509,509,0,0001542a,00079280,00027afc,00068e32,0002d024
510,510,0,0001542a,00079280,00027afc,00068e32,0002d024
511,511,0,0001542a,00079280,00027afc,00068e32,0002d024
512,512,0,0001542a,00079280,00027afc,00068e32,0002d024
513,513,0,0001542a,00079280,00027afc,00068e32,0002d024
514,514,0,0001542a,00079280,00027afc,00068e32,0002d024
515,515,0,0001542a,00079280,00027afc,00068e32,0002d024
516,516,0,0001542a,00079280,00027afc,00068e32,0002d024
517,517,0,0001542a,00079280,00027afc,00068e32,0002d024
518,518,0,0001542a,00079280,00027afc,00068e32,0002d024
519,519,0,0001542a,00079280,00027afc,00068e32,0002d024
520,520,0,0001542a,00079280,00027afc,00068e32,0002d024
521,521,0,0001542a,00079280,00027afc,00068e32,0002d024
522,522,0,0001542a,00079280,00027afc,00068e32,0002d024
523,523,0,0001542a,00079280,00027afc,00068e32,0002d024
524,524,0,0001542a,00079280,00027afc,00068e32,0002d024
525,525,0,0001542a,00079280,00027afc,00068e32,0002d024
526,526,0,0001542a,00079280,00027afc,00068e32,0002d024
527,527,0,0001542a,00079280,00027afc,00068e32,0002d024
528,528,0,0001542a,00079280,00027afc,00068e32,0002d024
529,529,0,0001542a,00079280,00027afc,00068e32,0002d024
530,530,0,0001542a,00079280,00027afc,00068e32,0002d024
531,531,0,0001542a,00079280,00027afc,00068e32,0002d024
532,532,0,0001542a,00079280,00027afc,00068e32,0002d024
533,533,0,0001542a,00079280,00027afc,00068e32,0002d024
534,534,0,0001542a,00079280,00027afc,00068e32,0002d024
535,535,0,0001542a,00079280,00027afc,00068e32,0002d024
536,536,0,0001542a,00079280,00027afc,00068e32,0002d024
537,537,0,0001542a,00079280,00027afc,00068e32,0002d024
538,538,0,0001542a,00079280,00027afc,00068e32,0002d024
539,539,0,0001542a,00079280,00027afc,00068e32,0002d024
540,540,0,0001542a,00079280,00027afc,00068e32,0002d024
541,541,0,0001542a,00079280,00027afc,00068e32,0002d024
542,542,0,0001542a,00079280,00027afc,00068e32,0002d024
543,543,0,0001542a,00079280,00027afc,00068e32,0002d024
544,544,0,0001542a,00079280,00027afc,00068e32,0002d024
545,545,0,0001542a,00079280,00027afc,00068e32,0002d024
546,546,0,0001542a,00079280,00027afc,00068e32,0002d024
547,547,0,0001542a,00079280,00027afc,00068e32,0002d024
548,548,0,0001542a,00079280,00027afc,00068e32,0002d024
549,549,0,0001542a,00079280,00027afc,00068e32,0002d024
550,550,0,0001542a,00079280,00027afc,00068e32,0002d024
551,551,0,0001542a,00079280,00027afc,00068e32,0002d024
552,552,0,0001542a,00079280,00027afc,00068e32,0002d024
553,553,0,0001542a,00079280,00027afc,00068e32,0002d024
554,554,0,0001542a,00079280,00027afc,00068e32,0002d024
555,555,0,0001542a,00079280,00027afc,00068e32,0002d024
556,556,0,0001542a,00079280,00027afc,00068e32,0002d024
557,557,0,0001542a,00079280,00027afc,00068e32,0002d024
558,558,0,0001542a,00079280,00027afc,00068e32,0002d024
559,559,0,0001542a,00079280,00027afc,00068e32,0002d024
560,560,0,0001542a,00079280,00027afc,00068e32,0002d024
561,561,0,0001542a,00079280,00027afc,00068e32,0002d024
562,562,0,0001542a,00079280,00027afc,00068e32,0002d024
563,563,0,0001542a,00079280,00027afc,00068e32,0002d024
564,564,0,0001542a,00079280,00027afc,00068e32,0002d024
565,565,0,0001542a,00079280,00027afc,00068e32,0002d024
566,566,0,0001542a,00079280,00027afc,00068e32,0002d024
567,567,0,0001542a,00079280,00027afc,00068e32,0002d024
568,568,0,0001542a,00079280,00027afc,00068e32,0002d024
569,569,0,0001542a,00079280,00027afc,00068e32,0002d024
570,570,0,0001542a,00079280,00027afc,00068e32,0002d024
571,571,0,0001542a,00079280,00027afc,00068e32,0002d024
572,572,0,0001542a,00079280,00027afc,00068e32,0002d024
573,573,0,0001542a,00079280,00027afc,00068e32,0002d024
574,574,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
575,575,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
576,576,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
577,577,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
578,578,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
579,579,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
580,580,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
581,581,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
582,582,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
583,583,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
584,584,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
585,585,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
586,586,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
587,587,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
588,588,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
589,589,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
590,590,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
591,591,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
592,592,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
593,593,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
594,594,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
595,595,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
596,596,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
597,597,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
598,598,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
599,599,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
600,600,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
601,601,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
602,602,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
603,603,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
604,604,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
605,605,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
606,606,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
607,607,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
608,608,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
609,609,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
610,610,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
611,611,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
612,612,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
613,613,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
614,614,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
615,615,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
616,616,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
617,617,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
618,618,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
619,619,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
620,620,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
621,621,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
622,622,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
623,623,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
624,624,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
625,625,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
626,626,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
627,627,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
628,628,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
629,629,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
630,630,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
631,631,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
632,632,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
633,633,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
634,634,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
635,635,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
636,636,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
637,637,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
638,638,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
639,639,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
640,640,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
641,641,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
642,642,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
643,643,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
644,644,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
645,645,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
646,646,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
647,647,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
648,648,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
649,649,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
650,650,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
651,651,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
652,652,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
653,653,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
654,654,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
655,655,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
656,656,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
657,657,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
658,658,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
659,659,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
660,660,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
661,661,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
662,662,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
663,663,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
664,664,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
665,665,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
666,666,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
667,667,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
668,668,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
669,669,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
670,670,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
671,671,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
672,672,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
673,673,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
674,674,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
675,675,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
676,676,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
677,677,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
678,678,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
679,679,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
680,680,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
681,681,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
682,682,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
683,683,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
684,684,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
685,685,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
686,686,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
687,687,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
688,688,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
689,689,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
690,690,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
691,691,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
692,692,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
693,693,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
694,694,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
695,695,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
696,696,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
697,697,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
698,698,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
699,699,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
700,700,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
701,701,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
702,702,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
703,703,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
704,704,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
705,705,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
706,706,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
707,707,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
708,708,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
709,709,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
710,710,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
711,711,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
712,712,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
713,713,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
714,714,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
715,715,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
716,716,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
717,717,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
718,718,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
719,719,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
720,720,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
721,721,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
722,722,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
723,723,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
724,724,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
725,725,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
726,726,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
727,727,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
728,728,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
729,729,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
730,730,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
731,731,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
732,732,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
733,733,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
734,734,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
735,735,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
736,736,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
737,737,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
738,738,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
739,739,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
740,740,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
741,741,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
742,742,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
743,743,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
744,744,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
745,745,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
746,746,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
747,747,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
748,748,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
749,749,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
750,750,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
751,751,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
752,752,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
753,753,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
754,754,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
755,755,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
756,756,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
757,757,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
758,758,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
759,759,0,0001fa70,00070bde,0001f812,00065980,0002ffc0
760,760,0,00022a20,000675f4,000185f6,00056f20,0003a81e
761,761,0,00022a20,000675f4,000185f6,00056f20,0003a81e
762,762,0,00022a20,000675f4,000185f6,00056f20,0003a81e
763,763,0,00022a20,000675f4,000185f6,00056f20,0003a81e
764,764,0,00022a20,000675f4,000185f6,00056f20,0003a81e
765,765,0,00022a20,000675f4,000185f6,00056f20,0003a81e
766,766,0,00022a20,000675f4,000185f6,00056f20,0003a81e
767,767,0,00022a20,000675f4,000185f6,00056f20,0003a81e
768,768,0,00022a20,000675f4,000185f6,00056f20,0003a81e
769,769,0,00022a20,000675f4,000185f6,00056f20,0003a81e
770,770,0,00022a20,000675f4,000185f6,00056f20,0003a81e
771,771,0,00022a20,000675f4,000185f6,00056f20,0003a81e
772,772,0,00022a20,000675f4,000185f6,00056f20,0003a81e
773,773,0,00022a20,000675f4,000185f6,00056f20,0003a81e
774,774,0,00022a20,000675f4,000185f6,00056f20,0003a81e
